character,line
ACTOR ODIN,"On that day, I did not yet see in you Asgard’s savior.  No.  You were merely a little blue baby icicle... that melted this old fool’s heart."
ODIN,Bravo!  Bravo!  Well done.  Bravo.
THOR,Father.
ODIN,"Oh, shit.  My son!  Thor has returned! Greetings my boy."
THOR,It’s an interesting play.  What’s it called?
ODIN,The Tragedy of Loki of Asgard. The people wanted to commemorate him.
THOR,"Indeed they should. I like that statue.  A lot better looking than he was when he was alive, though.  A little less weasely.  Less greasy maybe."
THOR,You know what this is?
ODIN,The skull of Surtur?  That’s a formidable weapon.
THOR,Do me a favor.  Lock this in a vault so it doesn’t turn into a giant monster and destroy the whole planet.
ODIN,"So it’s back to Midgard for you, is it?"
THOR,Nope.  I’ve been having this reocurring dream lately. Every night I see Asgard fall into ruins...
ODIN,That’s just a silly dream... Signs of an overactive imagination.
THOR,"Possibly... but then I decide to go out there and investigate.  And what do I find, but the Nine Realms completely in chaos.  Enemies of Asgard assembling, plotting our demise, all while you, Odin, the protector of those Nine Realms, are sitting here in your bathrobe, eating grapes. "
ODIN,"Well, it is best to respect our neighbors’ freedom. "
THOR,"Of course, the freedom to be massacred. "
ODIN,"Yes, besides, I have been rather busy myself. "
THOR,Watching theatre.
ODIN,"Board meetings, and security council meetings... "
THOR,You really going to make me do it?
ODIN,Do what?
THOR,You know that nothing will stop Mjolnir as it returns to my hand.
THOR,Not even your face.
ODIN,You’ve gone quite mad.  You’ll be executed for this!
THOR,Then I’ll see you on the other side...brother.
LOKI,"Alright, I yield!"
SKURGE,Behold!  Thor..Odinson.
LOKI,You had one job!  Just the one.
THOR,Where’s Odin?
LOKI,"You just couldn’t stay away, could you?  Everything was fine without you.  Asgard was prospering.  You’ve ruined everything.  Ask them."
THOR,Where’s father?  Did you kill him?
LOKI,"You had what you wanted, you had the independence you asked for!"
LOKI,Ow-ow-ow!  Alright!  I know exactly where he is.
LOKI,"I swear, I left him right here. "
THOR,"Right here on the sidewalk?  Or right there, where the building that’s being demolished?  Great planning. "
LOKI,How was I supposed to know? Can’t see into the future.  I’m not a witch.
THOR,Then why do you dress like one?
LOKI,Hey.
THOR,"I can’t believe you’re alive. I saw you die. I mourned you, I cried for you. "
LOKI,I’m honored.
COLLEGE GIRL 2,Ask him.
COLLEGE GIRL 1,Hi. Would you mind taking a picture with us?
THOR,Sure. Start figuring out where he is.
COLLEGE GIRL 1,"Oh, my god. "
COLLEGE GIRL 2,Sorry to hear that Jane dumped you.
THOR,"She didn’t dump me, you know.  I dumped her.  It was a mutual dumping."
THOR,"What’s this, what are you doing!?"
LOKI,This... isn’t me.
THOR,Loki?
STRANGE,Thor Odinson.
STRANGE,God of Thunder.
STRANGE,You can put down the umbrella.
THOR,So earth has wizards now?
STRANGE,The preferred term is “Master of the Mystic Arts.”
THOR,"Alright wizard, who are you?  Why should I care? "
STRANGE,My name is Doctor Stephen Strange and I have some questions for you. Take a seat.
STRANGE,Tea?
THOR,I don’t drink tea.
STRANGE,What do you drink?
THOR,Not tea.
STRANGE,So I keep a watch list of individuals and beings from other realms that may be a threat to this world.  Your adopted brother Loki is one of these beings.
THOR,He’s a worthy inclusion.
STRANGE,Then why bring him here?
THOR,We’re looking for my father.
STRANGE,"So.  If I were to tell you where Odin was, all parties concerned would promptly return to Asgard? "
THOR,Promptly.
DR. STRANGE,Great.  Then I’ll help you.
THOR,"If you knew where he was, why didn’t you call me? "
DR. STRANGE,"I have to tell you, he was adamant that he not be disturbed.  Your father said he had chosen to remain in exile. And you don’t have a phone. "
THOR,"No, I don’t have a phone, but you could have sent an electronic letter.  It’s called an email. "
STRANGE,"Yeah, do you have a computer? "
THOR,"No. What for? Anyway, my father is no longer in exile. So if you could tell me where he is, I can take him home. "
DR. STRANGE,Gladly.  He’s in Norway.
STRANGE,I’m just seeing whether this incantation requires any Asgardian modifications.
STRANGE,Nope.
STRANGE,"Oh, we don’t need that."
THOR,Will you stop doing that?
STRANGE,I need just one strand of your hair.
THOR,"Let me explain something, my hair is not to be meddled wi-!"
THOR,We could have just walked.
DR. STRANGE,He’s waiting for you.
THOR,All right.
STRANGE,Don’t forget your umbrella.
THOR,Yes.
THOR,Sorry
THOR,I suppose I’ll need my brother back.
DR. STRANGE,"Yeah, right."
LOKI,...I have been falling...for thirty minutes!
DR. STRANGE,You can handle him from here.
THOR,Yeah of course. Thank you very much for your help.
STRANGE,Good luck.
LOKI,Handle me?  Who are you?
THOR,Loki.
LOKI,"..you think you’re some kind of sorcerer? Don’t think for one minute, you second-rate... "
DR. STRANGE,Bye-bye.
THOR,Father?
ODIN,Look at this place. It’s beautiful.
THOR,"Father, it’s us. "
ODIN,My sons.  I’ve been waiting for you.
THOR,I know.  We’ve come to take you home.
ODIN,"Home, yes.  Your mother, she calls me.  Do you hear it?"
THOR,"Loki, lift your magic."
ODIN,Took me quite a while to break free from your spell.  Frigga would have been proud.
ODIN,Come and sit with me.  I don’t have much time.
THOR,"I know that we failed you, but we can make this right. "
ODIN,I failed you. It is upon us...Ragnarok.
THOR,"No, I’ve stopped Ragnarok.  I put an end to Surtur. "
ODIN,"No.  It has already begun.  She’s coming.  My life was all that held her back, but my time has come.  I cannot keep her away any longer. "
THOR,"Father, who are you talking about? "
ODIN,The Goddess of Death.  Hela.  My first born. Your sister.
THOR,...what?
ODIN,"Her violent appetites grew beyond my control.  I couldn’t stop her, so I imprisoned her.  Locked her away.  She draws her strength from Asgard...and once she gets there, her powers will be limitless. "
THOR,"Whatever she is, we can stop her. We can face her together. "
ODIN,No we won’t.  I’m on a different path now.  This you must face alone.
ODIN,I love you my sons.
ODIN,Look at that.
ODIN,Remember this place.  Home.
LOKI,Brother.
THOR,This was your doing.
HELA,So he’s gone? That’s a shame.  I would’ve liked to have seen that.
THOR,"You must be Hela.  I’m Thor, son of Odin. "
HELA,"Really, you don’t look like him. "
LOKI,Perhaps we can reach an arrangement.
HELA,You sound like him.
HELA,Kneel.
LOKI,Beg your pardon?
HELA,Kneel...before your Queen.
THOR,I don’t think so.
THOR,It’s not possible.
HELA,"Darling, you have no idea what’s possible."
LOKI,Bring us back!
THOR,No!!
THOR,Loki!
VOLSTAGG,Who are you!?  What have you done with Thor?
HELA,I’m Hela.
SKURGE,I’m just a janitor.
HELA,You look like a smart boy with good survival instincts.  How would you like a job?
LEAD SCRAPPER,Are you a fighter or are you food?
THOR,I’m just passing through.
LEAD SCRAPPER,It is food.  On your knees.
SCRAPPER #142,He’s MINE.
SCRAPPER #142,Wait!
SCRAPPER #142,"Wait!  He’s mine.  So if you want him, you go through me."
SCRAPPER,But we’ve already got him.
SCRAPPER #142,Alright then I guess I go through you.
LEAD SCRAPPER,More food.
THOR,Thank you.
SCRAPPER #142,This is Scrapper 142. I need clearance and an audience with the boss.  I’ve got something special.
THOR,Hey!  Where are you taking me?
THOR,"Answer me! Hey! I am Thor, son of Odin.  I need to get back to Asgard. "
SCRAPPER #142,"Many apologies, your majesty."
HELA,It’s come to my attention that you don’t know who I am.
HELA,"I am Hela, Odin’s first born, Commander of the legions of Asgard, the rightful heir to the throne, and the Goddess of Death. My father is dead.  As are the princes.  You’re welcome. We were once the seat of absolute power in the Cosmos.  Our supremacy was unchallenged, yet Odin stopped at Nine Realms.  Our destiny is to rule over all others.  And I am here to restore that power.  Kneel before me...and rise into the ranks of my great conquest. "
HOGUN,"Whoever you are... whatever you’ve done, surrender now!  Or we will show you know mercy. "
HELA,Whoever I am?  Did you listen to a word I said?
HOGUN,This is your last warning!
HELA,I thought you’d be happy to see me.
HELA,Fine.
HELA,"Oh, I’ve missed this.  Still, it’s a shame.  Good soldiers dying for nothing...all because they couldn’t see the future.  Sad. Oh!  Look, still alive."
HELA,Change of heart?
HOGUN,Go back to whatever cave you crept out of you evil demoness!
HELA,Let’s go see my palace.
SOOTHING VOICE,"Fear not, for you are found.  You are home, and there is no going back.  No one leaves this place."
SOOTHING VOICE,But what is this place?  The answer in Sakaar.
SOOTHING VOICE,"Surrounded by cosmic gateways, Sakaar lives on the edge of the known and unknown. "
SOOTHING VOICE,"It is the collection point for all lost and unloved things.  Like you. But here on Sakaar, you are significant.  You are valuable. Here, you are loved. "
THOR,What...the hell?
SOOTHING VOICE,And no one loves you more than the Grandmaster.
SOOTHING VOICE,"He is the original.  The first lost, and the first found.  The creator of Sakaar and the father of the Contest of Champions."
SOOTHING VOICE,"Where once you were nothing, now you are something.  You are the property of the Grandmaster. Congratulations!  You will meet the Grandmaster in five seconds."
SOOTHING VOICE,Prepare yourself.  Prepare yourself.  You are now meeting the Grandmaster.
GRANDMASTER,He’s wonderful. It is a he?
SCRAPPER #142,It’s a he.
GRANDMASTER,"Yeah. I love when you come to visit 142, you bring me the best stuff. Whenever we get to talking, Topaz, about Scrapper 142...what do I always say? “She is the...” and it starts with a B. "
TOPAZ,Trash.
GRANDMASTER,"No, not trash.  Were you waiting just to call her that?  It doesn’t start with a “B.” "
TOPAZ,Booze hag.
GRANDMASTER,"I’m so sorry.  No, “best.”  I was thinking about “best.” Because I always say you’re the best.  She brought me my precious beloved Champion, you know. "
TOPAZ,You say that every time she’s here.
GRANDMASTER,What have you brought today?  Tell me.
SCRAPPER #142,A contender.
THOR,A what?
GRANDMASTER,I need to go closer.  I want a closer look at this.  Can you take us closer?  Thank you.
GRANDMASTER,Pay this lady.
THOR,Just wait a damn minute.  I’m not for sale.
GRANDMASTER,Man.  He is a fighter.
SCRAPPER #142,I’d take 10 million.
TOPAZ,Tell her she’s dreaming.
GRANDMASTER,"For heaven’s sake, transfer the units."
THOR,You’ll pay for this!
SCRAPPER #142,"No, I got paid for this."
GRANDMASTER,Here’s what I wanna know.  Who are you?
THOR,I am the God of THUNDER!!!
GRANDMASTER,"Wow.  I didn’t hear any thunder, but out of your fingers, was that like...sparkles? "
TOPAZ,We located your cousin.
GRANDMASTER,"Oh good! Yeah, come on. I think you’re gonna like this."
GRANDMASTER,"There he is.  Hey, cuz.  We almost couldn’t find you.  What, have you been hiding?"
THOR,Hi.
GRANDMASTER,So...
COUSIN CARLO,Please.  I’m sorry.
GRANDMASTER,Carlo... I pardon you.
COUSIN CARLO,Thank you.  Thank you.
GRANDMASTER,You’re officially pardoned...from life.
THOR,"Oh, my god!"
GRANDMASTER,I’m stepping in it.  I’m stepping in it.  Look out!
THOR,"Oh, the smell. "
GRANDMASTER,What does it smell like?
TOPAZ,Burnt toast.
GRANDMASTER,What happened to my manners?  I haven’t properly introduced myself. Come on.  Follow me.
GRANDMASTER,"My name is Grandmaster.  I preside over a little harlequinade called the Contest of Champions.  People come from far and wide to unwillingly participate in it.  And you, my friend, might just be part of the new cast.  What do you say to that? "
THOR,"We’re not friends, and I don’t give a shit about your games! I’m going back to Asgard! "
GRANDMASTER,"Ass-gard? One, two, three, four."
LOKI,"There was a wormhole in space and time beneath me.  At that moment, I let go. "
THOR,Loki!? Loki! Over here!
LOKI,Excuse me one second.
THOR,Loki!
LOKI,What?  You’re alive?
THOR,"Yes, of course I’m alive. "
LOKI,What are you doing here?
THOR,"What do you mean, what am I doing? I’m stuck in this stupid chair. Where’s your chair? "
LOKI,I didn’t get a chair.
THOR,Get me out of this one.
LOKI,I can’t.
THOR,What?
LOKI,I’ve made friends with this man. He’s called the Grandmaster.
THOR,"Oh, he’s crazy! "
LOKI,I’ve gained his favor.. The Bi- Frost brought me out here weeks ago.
THOR,Weeks ago?  I just got here.
GRANDMASTER,What are you whispering about?
GRANDMASTER,"Time works real different around these parts. On any other world, I’d be like, millions of years old. But here on Sakaar..."
GRANDMASTER,"In any case, you know this... You call yourself Lord of Thunder? "
THOR,God of Thunder.  Tell him.
LOKI,I’ve never met this man in my life.
THOR,He’s my brother.
LOKI,Adopted.
GRANDMASTER,Is he any kind of a fighter?
THOR,You take this thing out of my neck and I’ll show you.
GRANDMASTER,"Now listen to that.  He’s threatening me.  Hey, Sparkles, here’s the deal.  If you wanna get back to Ass-place, Assberg... "
THOR,Asgard.
GRANDMASTER,"Any contender who defeats my champion, their freedom they shall win. "
THOR,Fine.  Then point me in the direction of whoever’s ass I have to kick.
GRANDMASTER,"That’s what I call, contender! Direction would be this way, Lord. "
THOR,Loki!
KORG,"Hey!  Take it easy man! Over here.  The pile of rocks waving at you.  Yeah I’m actually a thing, I’m a being.  Allow me to introduce myself, my name is Korg. I’m kind of like the leader in here.  I’m made of rocks, as you can see, but don’t let that intimidate you.  You don’t need to be afraid unless you’re made of scissors. Just a little rock-paper-scissor joke for you.  This is my very good friend over here, Miek.  He’s an insect and has knives for hands."
THOR,"You’re a Kronan, aren’t you? "
KORG,That I am.
THOR,How’d you end up in here?
KORG,"Well, I tried to start a revolution but didn’t print enough pamphlets, so hardly anyone turned up. Except for my mom and her boyfriend, who I hate.  As punishment, I was forced to be in here and become a gladiator.  Bit of a promotional disaster. But I’m actually organizing another revolution.  I don’t know if you’d be interested in something like that.  Do you reckon you’d be interested?"
THOR,How did you...
KORG,"Yeah, no.  This whole thing is a circle.  But not a real circle, more like a freaky circle. "
THOR,This doesn’t make any sense.
KORG,"No, nothing makes sense here. The only thing that does make sense, is that nothing makes sense. "
THOR,Has anyone here fought the Grandmaster’s Champion?
KORG,"Doug has. Doug! Oh, right, Doug’s dead. That’s right.  Everyone who fights the Grandmaster’s champion perishes. "
THOR,What about you? You’re made of rocks.
KORG,"Perishable rocks. There you go. Another one gone. Yeah, no, I just do the smaller fights, warm up the crowd and whatnot.  Wait. You’re not gonna face him, are you? "
THOR,"Yes I am.  Fight him, win, and get the hell out of this place. "
KORG,"That’s exactly what Doug used to say.  See you later, new Doug."
HELA,Does no one remember me?  Has no one been taught our history? Look at these lies.  Goblets and garden parties?  Peace treaties?
HELA,Odin... proud to have it... ashamed of how he got it.
HELA,"We were unstoppable. I was his weapon in the conquest that built Asgard’s empire. One by one, the realms became ours."
HELA,"But then, simply because my ambition outgrew his...he banished me, caged me, locked me away like an animal.  Before that, Asgard’s warriors were honored, their bodies buried as heroes beneath this very place."
SKURGE,Odin’s treasures.
HELA,Fake.
HELA,Most of the stuff in here is fake.
HELA,Or weak.
HELA,Smaller than I thought it would be.
HELA,That’s not bad? But this... The Eternal Flame.
HELA,Want to see what true power looks like?
HELA,"Fenris.  My darling, what have they done to you?"
HELA,"With the Eternal Flame, you are reborn!"
HELA,I’ve missed you.  I’ve missed you all.
THOR,"Odin, I bid you take your place in the halls of Valhalla... Where the brave shall live forever. Nor shall we mourn but rejoice- "
THOR,-for those that have died the glorious death.
LOKI,-for those that have died the glorious death.
LOKI,"It hurts, doesn’t it? Being lied to. Being told you’re one thing and then learning it’s all a fiction."
LOKI,"You didn’t think I’d really come and see you, did you?  This place is disgusting."
LOKI,Does this mean you don’t want my help?
LOKI,"Look, I couldn’t jeopardize my position with Grandmaster, it took me time to win his trust. He’s a lunatic, but he can be amenable."
LOKI,"What I’m telling you is, you could join me at the Grandmaster’s side. Perhaps, in time, an accident befalls the Grandmaster, and then... "
LOKI,"You’re not seriously thinking of going back, are you? Our sister destroyed your hammer like a piece of glass.  She’s stronger than both of us.  She’s stronger than you. You don’t stand a chance. Do you understand what I’m saying to you?"
LOKI,Fine.  I guess I’ll just have to go it alone.  Like I’ve always done.  Would you say something?
LOKI,Say something!
THOR,"What would you like me to say?  You faked your own death, you stole the throne, stripped Odin of his power, stranded him on Earth... -to die, releasing the Goddess of Death. Have I said enough, or do you do you want me to go further back than the past two days?"
LOKI,"You know, I haven’t seen this Beloved Champion he talks of, but I’ve heard he’s astonishingly savage.  I’ve placed a large wager against you tomorrow. Don’t let me down."
KORG,"Piss off, ghost! He’s freaking gone."
KORG,"Yuck!  There’s Still someone’s hair and blood all over this.  Guys, can you clean up the weapons once you finish your fight?  Disgusting slobs. Thor...wanna use a big wooden fork? "
THOR,No.
KORG,"Yeah, not really useful unless you’re fighting off three vampires that were huddled together. "
THOR,I really wish I had my hammer.
KORG,Hammer?
THOR,"Quite unique.  It was made from this special metal from the heart of a dying star.  And when I spun it really, really fast it gave me the ability to fly. "
KORG,You rode a hammer?
THOR,"No, I didn’t ride the hammer. "
KORG,The hammer rode you on your back?
THOR,"No. I used to spin it really fast, and it would pull me off the... "
KORG,Oh my God.  The hammer pulled you off?
THOR,"The ground.  It would pull me off the ground, up into the air, and I would fly.  Every time I threw it, it would always come back to me. "
KORG,Sounds like you had a pretty special and intimate relationship wiht this hammer and that losing it was almost comparable to losing a loved one.
THOR,That’s a nice way of putting it.
SCRAPPER #142,I said they’re mine.
THOR,"See her, the one that put me in here. "
KORG,"Yeah, Scrapper 142.  She’s strong. And she drinks a lot. Gotta watch out for those Asgardians, man.  They are hard to perish. "
THOR,Asgardian?
THOR,Hey!  Hey!
THOR,Do not zap me with that thing. I just wanna talk.  Asgard is in danger.
THOR,"My God, you’re a Valkyrie. I used to wanna be a Valkyrie when I was younger...until I found out that you were all women.  There’s nothing wrong with women, of course.  I love women.  Sometimes a little too much.  Not in a creepy way, just more of a respectful appreciation.  I think it’s great that there is an elite force of women warriors.  It’s about time. "
SCRAPPER #142,Are you done?
WARDEN,"Lord of Thunder, you’re up. "
THOR,"Please, help me.  I need your help. "
SCRAPPER #142,Bye.
THOR,"Fine, then you must be a traitor or a coward because the Valkyrie are sworn to protect the throne."
SCRAPPER #142,"Listen closely, your majesty. This is Sakaar, not Asgard. And I’m a scrapper, not a Valkyrie."
WARDEN,Bring him in for processing!
VALKYRIE,And no one escapes this place. So you’re gonna die anyway.
STAN LEE,"Now, don’t you move.  My hands ain’t as steady as they used to be. "
THOR,"By Odin’s beard, you shall not cut my hair... lest you feel the wrath of the might Thor."
THOR,"Please.  Please, kind sir, do not cut my hair!  No!"
GRANDMASTER,"Wow!  Look at all of you. What a show, WHAT-A-NIGHT!  Who’s having fun?  Please, I’m your host.  Big round of applause for all of our undercard competitors... who died so gruesomely. Good sports.  What a show! What a night!  This is what you’ve come for and so have I.  And now, without further ado... it’s main event time!! Making his first appearance, though he looks quite promising, got a couple of tricks up his sleeve. I’ll say no more, see what you think.  Ladies and gentlemen...  I give to you...Lord of Thunder!"
GRANDMASTER,Watch out for his fingers. They make sparks. 
GRANDMASTER,"Okay, this is it.  Let’s get ready to welcome this guy. Here he comes. He is a creature.  What can we say about him? Well, he’s unique. There’s none like him.  I feel a special connection with him."
GRANDMASTER,He’s undefeated.  HE’S THE REIGNING...HE’S THE DEFENDING... Ladies and gentlemen... I give you...
THOR,Yes!
LOKI,I have to get off this planet.
GRANDMASTER,"Hey, hey, hey! Where are you going?"
THOR,"Hey!  We know each other. He’s a friend from work. Where have you been?  Everybody thought you were dead.  So much has happened since I last saw you.  I lost my hammer.  Like, yesterday, so that’s still pretty fresh. Loki!  Loki’s alive.  Can you believe it?  He’s up there. Loki!  Look who it is!"
THOR,"Banner, I never thought I would say this, but I’m happy to see you."
THOR,"Banner.  Hey, Banner!"
HULK,NO BANNER!  ONLY HULK!
THOR,What are you doing?  It’s me.
THOR,"Banner, we’re friends.  This is crazy.  I don’t want to hurt you!"
GRANDMASTER,Here we go.
GRANDMASTER,What?
THOR,"Hey, big guy. The sun’s getting real low."
THOR,That’s it.  The sun’s going down. I won’t hurt you anymore.  No one will.
LOKI,Yes! That’s how it feels! I’m just a huge fan of the sport.
THOR,All right. Screw it.
THOR,"I know you’re in there, Banner. I’ll get you out!"
THOR,What’s the matter with you? You’re embarrassing me! I told them we were friends! 
CROWD,Thunder! Thunder! Thunder!
KORG,Thunder! Thunder! Thunder!
KORG,"Another day, another Doug."
HELA,What is that noise?
SKURGE,The common folk aren’t exactly falling in line.  There’s a resistance trying to knock down the front gates.
HELA,"Tell me about yourself, Skurge. "
SKURGE,"Well, me dad was a stonemason, me mum was- "
HELA,I’ll just stop you there.  What I meant was what is your ambition?
SKURGE,I just want a chance to prove myself.
HELA,"Recognition. When I was young every great King had an executioner.  Not just to execute people, but also to execute their vision.  But mainly to execute people.  Still a great honor. I was Odin’s executioner."
HELA,And you will be my executioner. Let’s begin our conquest.
HELA,"Skurge, where’s the sword?"
HELA,That sword is the key to opening the Bi-Frost.
HELA,"These people you mentioned, the ones who aren’t falling into line. Round them up."
HEIMDALL,Excuse me.
HEIMDALL,Sorry about that. These bloody things are everywhere. Come on.
HEIMDALL,You’ll be safe here.
THOR,Are we cool?
THOR,It’s Hulk in a hot tub. How long have you been like that?
HULK,Like what?
THOR,"Like this.  Big, green, ...stupid. "
HULK,Hulk always Hulk.
THOR,How’d you get here?
HULK,Winning.
THOR,You mean cheating? Were they wearing one of these when you won? How’d you arrive here?
HULK,Quinjet.
THOR,Yes.  Where is the Quinjet now?
THOR,That’s naked.  He’s very naked. It’s in my brain now.
HULK,Quinjet.
THOR,"Yes!  I’m getting us out of here. This is a terrible, awful place. You’re gonna love Asgard.  It’s big.  It’s golden.  Shiny."
HULK,Hulk stay.
THOR,"No, no, no.  My people need me to get back to Asgard.  We must prevent Ragnarok. "
HULK,Rag-na-ruh?
THOR,"The prophesied death of my home world, the end of days, it’s the end of-  If you help me get back to Asgard, I can help you get back to Earth. "
HULK,Earth hate Hulk.
THOR,"Earth loves Hulk.  They love you. You’re of the Avengers.  One of the team, one of our friends.  This is what friends do. They support each other. "
HULK,You’re Banner’s friend.
THOR,I’m not Banner’s friend. I prefer you.
HULK,Banner’s friend.
THOR,I don’t even like Banner. “I’m into numbers and science and stuff.”
HULK,Thor go. Hulk Stay.
THOR,"Fine.  Stay here.  Stupid place. It’s hideous, by the way.  The red, the white.  Just pick a color."
HULK,Smash you.
THOR,You didn’t smash anything. I won that fight
HULK,I smashed you.
THOR,"Yeah, sure, sure. "
HULK,Baby Arms.
THOR,What?
HULK,Baby.
THOR,Moron!  You big child.
HULK,Thor go!
THOR,I am going.
HULK,Thor go again! Thor home.
HULK,Hulk trains.
THOR,That’s great. Have fun.
THOR,"Heimdall, I know you can see me."
THOR,I need you to help me.  Help me see.
HEIMDALL,I see you. But you are far away.
THOR,What’s going on here?
HEIMDALL,Come see for yourself.
HEIMDALL,I’m providing refuge in a stronghold build by our ancestors. But if the garrison falls our only escape will is Bi-Frost.
THOR,You’re talking about evacuating Asgard?
HEIMDALL,We won’t last long if we stay.
HEIMDALL,She draws her power from Asgard and grows stronger everyday.
HEIMDALL,Come on.
HEIMDALL,"Hela is ravenous. If I let her leave, she’ll consume the Nine Realms and all the cosmos."
HEIMDALL,We need you.
THOR,"I’m working on it, but I don’t even really know where the hell I am."
HEIMDALL,You’re on a planet surrounded by doorways.  Go through one.
THOR,Which one?
HEIMDALL,The big one!
HULK,Thor sad.
THOR,Shut up.
HULK,THOR SAD!!!
THOR,"I’m not sad, you idiot.  I’m pissed off!  Angry.  I lost my father.  I lost my hammer."
HULK,Whining and crying.  Cry like baby.
THOR,You’re not even listening.
HULK,Don’t kick stuff.
THOR,You’re being a really bad friend.
HULK,You bad friend!
THOR,You know what we call you?
HULK,No.
THOR,We call you the stupid Avenger.
HULK,You’re tiny Avenger!
THOR,"What, are you crazy? "
HULK,Yes.
THOR,You know what? Earth does hate you.
HULK,No.
