character,line
RHODEY,Bruce gave him a sedative.  Should be out the rest of the day. 
CAROL DANVERS,"(heading for the lab) Take care of him.  When I come back, I’ll bring a bottle of Xorrian elixir. "
STEVE,Where are you going? 
CAROL DANVERS,To kill Thanos. NATASHA catches up to CAROL IN THE WORKSHOP. 
NATASHA,"Hey, hey, hang on.  We’re sort of a team here.  Between you and me, morale’s a little fragile. "
CAROL DANVERS,"Oh, I’m sorry.  My fault. Carol sees Steve and Rhodey catch up.  She claps her hands. "
CAROL DANVERS,"All right, team!  I’m going to go kill Thanos.  Message me if you get any intel that can help. Otherwise, I’ll report back when he’s dead.  Great work, everybody. "
STEVE,"Look, we realize “up there’s” more your territory, but this is our fight, too. "
RHODEY,Do you even know where he is? 
CAROL DANVERS,I know people who might- 
NEBULA,Don’t bother. They all turn to see NEBULA in THE LIVING AREA DOORWAY. 
NEBULA,"I can tell you where Thanos is. STEVE, NATASHA, RHODEY, BANNER, ROCKET, THOR, and CAROL gather.  NEBULA studies her robotic hand. "
NEBULA,"Thanos spent a long time trying to...perfect me.  When he worked, he talked.  About his Great Plan. Even disassembled, I wanted to please him.  I’d ask, where would we go once his plan was complete? His answer was always the same: “To the Garden.” "
RHODEY,You’re saying Thanos had a retirement plan. 
STEVE,Where’s this garden? ROCKET brings up EARTH on A HOLO-MAP.  A BRIGHT SURGE OF 
ROCKET,"When Thanos snapped his fingers, Earth become ground zero for a power surge of ridiculously cosmic proportions.  No one’s seen anything like it. He shifts the map, crossing billions of light years, to...AN "
ROCKET,Until two days ago. 
NATASHA,You’re saying he snapped his fingers again.  Where? Rocket zooms the holo-image toward a cluster of stars... 
NEBULA,"Planet is unnamed, but inhabitable. Rich atmosphere, good soil- "
STEVE,A garden. 
BRUCE BANNER,Thanos is there.  And he just used the stones. Steve eyes everyone.  THOR FINALLY LOOKS UP. 
BRUCE BANNER,"(thinking of himself) You know, we’d be going short- handed. "
RHODEY,Because he killed all our friends. 
ROCKET,Are we saying they’re dead?  We’re using that word now? 
RHODEY,He’s still got the stones. 
CAROL DANVERS,"So, we take them.  And we use them to bring everybody back. "
BRUCE BANNER,Just like that? 
STEVE,Yeah.  Just like that. No one speaks.  Finally... 
NATASHA,"If there’s even the smallest chance we can undo this, then we owe it to everyone who’s not sitting here to try. Everyone looks around the room...AGREED. "
BRUCE BANNER,If we do this...why would it end any differently than it did before? 
CAROL DANVERS,Because before you didn’t have me. 
RHODEY,"Hey, new girl.  All of us in here are about that superhero life. Where’ve you been all this time? "
CAROL DANVERS,There’s a lot of people in the universe.  And they didn’t all have you. THOR STANDS.  He crosses to Carol and holds out his hand. Carol doesn’t flinch.  Thor smiles. 
THOR,"I like this one. Steve stares at the planet a long, deciding moment.  Then... "
STEVE,Let’s go get that son of a bitch. EVERYONE settles into their seats on the Benatar’s flight deck.  STEVE WATCHES EARTH GROW SMALLER THROUGH THE WINDOW. 
CAROL DANVERS,Trust me.  You get used to it. ROCKET looks around from the pilot’s chair. 
ROCKET,"Okay, who here hasn’t been to space? STEVE, NATASHA, and RHODEY half-raise their hands. "
ROCKET,"Oh, you’re gonna hate this. "
NEBULA,"Approaching jump in three, two... STEVE’S FINGERS TIGHTEN on the arm rest as... As the ship maintains orbit, CAROL flies toward the planet. "
CAROL DANVERS,"I’ll head down for recon.  If I’m not back in fifteen, you’ll know I found him. OUR HEROES wait on the flight deck, tense. NATASHA looks at STEVE, who’s staring at...A COMPASS: PEGGY "
NATASHA,"This is going to work, Steve. "
STEVE,I know it will. (beat) Because I don’t know what I’m going to do if it doesn’t. 
CAROL DANVERS,"No satellites, no ships, no armies. No ground defenses of any kind. It’s just him. "
NEBULA,"That’s enough. The Avengers exchange a look. A POT BOILS OVER A FIRE.  Then...THANOS LIMPS TOWARD IT, LEFT SIDE PARALYZED, arm blackened.  A shell of his former self. He stirs the pot.  Suddenly, AN ARMORED HAND BURSTS FROM THE Thanos jerks back as HULKBUSTER SPRINGS INSIDE.  CAROL AND THOR crashes through the door, followed by the others.  HE The Gauntlet lands at Rocket’s feet.  He picks it up...and his face goes slack.  He turns the glove toward the others. And we now realize...THE INFINITY STONES ARE GONE. "
STEVE,Where are they? Thanos doesn’t answer.  CAROL PRESSES HIM TO HIS KNEES. 
CAROL DANVERS,Answer the question! 
THANOS,"The universe required correction. After that, the stones served no purpose beyond temptation. "
BRUCE BANNER,You murdered trillions. 
THANOS,You should be grateful. 
NATASHA,Where are the stones? 
THANOS,Gone.  Reduced to atoms. 
BRUCE BANNER,You used them two days ago! 
THANOS,"I used the stones to destroy the stones.  It nearly killed me. But the work is done.  It always will be. That lands, sickening.  ROCKET SEARCHES, FRANTIC, NEAR TEARS. "
ROCKET,No...they can’t be gone... 
RHODEY,He’s lying. 
NEBULA,My father is many things.  A liar is not one of them. 
THANOS,"Thank you, daughter.  Perhaps I’ve treated you- "
ROCKET,"What did you do? Thor just stares, his long journey a failure. "
THOR,"I went for the head. As Thor walks away, Steve looks at Thanos’ head on the ground.  IT’S OVER.  THEY LOST. A CAR CRUSHER flattens an Audi.  THOUSANDS MORE NEVER-DRIVEN A HUGE TARP flaps over the shuttered LINCOLN CENTER. A TEENAGE GIRL rides her skateboard, alone in a weed-filled parking lot.  Pull back to see THE EMPTY STADIUM BEHIND HER. The bottom reads, “BROOKLYN SUPPORT GROUP, TUESDAYS 8PM.” A GRIEVING MAN speaks in A RECOVERY GROUP. "
GRIEVING MAN,"So, I went on a date the other day. "
JIMMY,"Good job, Bobby.  Back in the game. "
GRIEVING MAN,"Thank you, Jimmy. (to the group) First in five years.  I sat there at dinner thinking, what are we even supposed to talk about? STEVE ROGERS, thinner, older, LISTENS INTENTLY. "
STEVE,What did you talk about? 
GRIEVING MAN,"Same old crap.  How much things have changed.  How much we miss the Mets.  My job, his job.  Then it got kind of quiet.  He cried during the salads. "
OLDER MAN,What about you? 
GRIEVING MAN,I cried just before dessert.  But I’m seeing him again tomorrow. So... 
STEVE,"That’s great.  You’ve already done the hardest part.  You took a jump, didn’t know where you’d come down. And that’s it, those little brave baby steps we’ve gotta take.  To try to make us feel whole again, to find a purpose... (to everyone) I went into the ice right after I met the love of my life.  Woke up seventy years later and...had to keep going. The group takes this in. "
STEVE,"The world’s been left in our hands. If we don’t do something with it...then Thanos might as well have killed all of us. People nod, but Steve seems unconvinced by his own words. THE CAMERA ROTATES down from the sky onto a strangely quiet San Francisco, until it finds...A STORAGE WAREHOUSE. LUIS’ VAN sits in a storage unit, surrounded by boxes: “S. THROUGH THE VAN WINDOWS, we see...HANK PYM’S QUANTUM TUNNEL. STEPS ON A TOGGLE SWITCH and...A LIGHT GOES GREEN.  FLASH. THE BACK DOORS OF THE VAN BLOW OPEN, revealing...SCOTT LANG, ANT-MAN suit shorting.  He retracts his helmet, gasping. A GUARD reads THE TERMINAL BEACH, by J.G. Ballard.  He looks up at a monitor: SCOTT LANG holds up a sign, “HELP.” A dented WAGON rolls over a speed-bump.  Scott, in his old clothes, slowly wheels his belongings away. The Guard watches him go, puzzled. Scott walks A STREET OF ABANDONED HOMES. "
SCOTT LANG,"Hello? He hears A CLACKING.  A KID on a bicycle rides by, playing card wedged between his spokes. Scott waves him down.  The kid stops. "
SCOTT LANG,"Hey.  Kid.  What happened here? The kid says nothing.  He just stares at Scott with a haunted look.  Then he stands on his pedal and keeps riding. STONE MONUMENTS loom in a park.  A small crowd mills.  Reveal Scott looking over the monuments, lost. Scott walks up to the obelisks.  At the top, they read: “THE VANISHED.”  Hundreds of names line the stones. He scans the “L’s,” finally finding, “SCOTT LANG.” "
SCOTT LANG,"What? (realizing) Cassie... A winded Scott races up the sidewalk toward his old house. He leaps a bush, banging on the front door. "
SCOTT LANG,"Cassie!  Cassie! SOON, A TEEN GIRL opens the door, shocked.  A very long beat. "
CASSIE LANG,Dad? 
SCOTT LANG,"Peanut? Scott wraps his arms around CASSIE LANG (14), now five years older than when he last saw her.  She hugs him, CRYING. "
CASSIE LANG,I thought you were gone. 
SCOTT LANG,I’m sorry.  I’m back...I’m back...I’m back... Avengers Compound stands amidst overgrown grass.  Rusty chains lock the gate. Faded signs warn: “RESTRICTED AREA.  KEEP OUT.” 
ROCKET,We boarded that “highly suspect warship” Danvers pinged. 
NATASHA,And? 
NEBULA,It was an infectious garbage scow. 
ROCKET,So thanks for the hot tip- 
CAROL DANVERS,You were closer. 
ROCKET,And now we smell like garbage- 
NATASHA,(to Okoye) You get a reading on those tremors? 
OKOYE,Minor subduction in the African plate. 
NATASHA,Do we have a visual?  How are you handling it? 
OKOYE,Nat.  It was a mild earthquake.  In the ocean.  We handle it by not handling it. Natasha looks burdened.  Rhodey steps in. 
RHODEY,"I can have NASA redirect a satellite, do a sweep just to make sure. "
NATASHA,"Thanks.  Carol, you’re still coming our way next month? "
CAROL DANVERS,Not likely. 
ROCKET,Getting another haircut? 
CAROL DANVERS,"Listen, fur-face, I’m covering a lot of territory out here.  The things that have been happening on Earth have been happening everywhere else.  On thousands of planets.  You might not see me for a long time. "
NATASHA,"All right.  Everybody keep keeping their eyes open.  This channel’s always active.  Anything goes sideways, anyone makes trouble where they shouldn’t, it comes through me. They ad lib their goodbyes as they sign off, except Rhodey. "
NATASHA,What’s up?  Where are you? 
RHODEY,Mexico.  Got some news. 
NATASHA,Okay... 
RHODEY,Federalés found a room full of bodies outside Juarez.  Cartel guys.  Guns still in their pants. 
NATASHA,Could be a rival hit- 
RHODEY,But it wasn’t.  Same MO as Marseille.  And Kiev. 
RHODEY,"(beat) It’s definitely Barton. She nods, grim, reluctantly accepting. "
RHODEY,"What he’s done here...what he’s been doing...I got to tell you, part of me doesn’t want to find him. Natasha just stares a long beat. "
NATASHA,"Find out where’s he going next. Rhodey nods, signing off.  Natasha sits there, THEN CRUMPLES. After a long beat... "
STEVE,I’d offer to cook you dinner but you seem sad enough already. Natasha turns to see STEVE in the doorway. 
NATASHA,Come by to do your laundry? 
STEVE,And see a friend. 
NATASHA,Your friend’s fine. 
STEVE,She leave the house today? 
NATASHA,Nothing out there I particularly want to see. 
STEVE,I spotted a pod of whales coming over the bridge. 
NATASHA,(dubious) In the Hudson. 
STEVE,"Fewer ships, cleaner water.  Just saying, there’s still a world out there. "
RHODEY,
NATASHA,"If you’re about to tell me to look on the bright side, I’m about to hit you with a peanut butter sandwich. Steve relents, LETTING DOWN HIS FACADE. "
STEVE,Sorry.  Force of habit. 
NATASHA,I don’t know how you do it. Steve bites into the uneaten half of her sandwich. 
STEVE,I guess I don’t know how not to. 
NATASHA,"Me, neither. After a long moment, Steve looks up at her, honest. "
STEVE,"I keep telling them, move on.  Grow past it.  And some of them actually do.  But not us. "
NATASHA,"If I move on, who does this? "
STEVE,Maybe it doesn’t need to be done. Natasha takes that in.  Steve is thinking of giving up.  She looks around at Avengers Compound. 
NATASHA,"I used to have nothing.  Then I got this.  This job, this family.  And I was better because of it. She chokes slightly, collecting herself. "
NATASHA,"And even though they’re gone, I’m still trying to be...better. "
STEVE,I think we both need to get a life. 
NATASHA,"You first. They stare at each other a long, melancholy moment. "
SCOTT LANG,"Hello?  Is anyone home?  This is, uh, Scott Lang?  We met a few years ago.  At the airport? "
STEVE,This an old message? 
NATASHA,"(stunned) It’s the front gate. SCOTT paces, mumbling to himself. "
STEVE,"Scott, are you okay? "
SCOTT LANG,What?  Yes. He turns to STEVE and NATASHA. 
SCOTT LANG,Have either of you guys ever studied quantum physics? 
NATASHA,Only to make conversation. Steve glances at her.  She shrugs. 
SCOTT LANG,"Well, five years ago, just before this Thanos guy...I went into a place called the Quantum Realm. It’s like its own microscopic universe.  You can only get there if you’re incredibly small.  Hope, she’s my...she was supposed to pull me out.  But then Thanos happened. And I was stuck in there. "
NATASHA,I’m sorry.  It must’ve been a long five years. 
SCOTT LANG,"(getting excited) Okay, but that’s the thing.  It wasn’t.  For me, it was only five hours.  The rules in the Quantum Realm aren’t like out here. They’re completely unpredictable. Is anybody gonna eat that sandwich? "
STEVE,"Scott, what are you talking about? "
SCOTT LANG,Time works differently in the Quantum Realm. Steve and Natasha share a look. 
SCOTT LANG,"Problem is, right now, it’s chaos, there’s no way to navigate it.  But what if we could figure out a way to enter the Quantum Realm at a certain point in time...and come out in another.  Like, before Thanos- "
STEVE,Wait...wait.  Scott.  Are you talking about a time machine? 
SCOTT LANG,"No, not a machine.  More like a... (searches, then gives up) Yeah, like a time machine.  I know it sounds crazy... "
NATASHA,"Scott, I get emails from a raccoon. Nothing’s crazy anymore. "
SCOTT LANG,"So, who do we talk to about this? LLAMAS and FARM ANIMALS GRAZE A RUSTIC-TECH ECO-COMPOUND. TONY approaches A WOODED GLADE near the house. "
TONY,"Morgan H. Stark.  Chow time.  Want some lunch? Silence.  Then MORGAN STARK (4) steps out of her play tent, wearing A PURPLE-BLUE IRON MAN HELMET (RESCUE). "
MORGAN STARK,Define lunch or be disintegrated. 
TONY,"You should not be wearing that. It’s part of a special anniversary gift I made for Mom.  You thinking about lunch? Tony gently takes the helmet off, revealing A YOUNG GIRL. "
TONY,Where’d you find this? 
MORGAN STARK,"Garage. Tony picks her up, walking toward the house. "
TONY,"You like going in the garage?  So does Daddy.  It’s all right.  Mommy never wears what I buy her. Tony and Morgan exit the woods.  Suddenly, Tony stops. In the driveway, STEVE ROGERS stares at him.  NATASHA AND STEVE, SCOTT, and NATASHA sit with TONY. "
TONY,I just want to thank you folks for dropping by.  It’s not every day one gets to contemplate biting it on an inter-dimensional timescape. 
NATASHA,You’ve got some objections to the plan. 
TONY,"So you’re calling it a plan.  To me, it sounds like an exotic suicide method.  Not to mention, it’s impossible. "
SCOTT LANG,We know what it sounds like. 
STEVE,"Tony, after what you’ve seen, is anything really impossible? "
TONY,"Quantum fluctuation kinda messes with the Planck Scale, which then triggers the Deutsch Proposition, can we agree on that? (offering more tea) Chai? (back on message) In layman’s terms, it means you can cancel your Netflix subscription because you’re not coming home. "
SCOTT LANG,I did. 
TONY,Which was a billion-to-one cosmic fluke.  Now you want to pull a- What are you calling it? 
SCOTT LANG,A time heist. 
TONY,"Oh, of course, a time heist, why didn’t we think of this before? Right, because it’s a pipe dream. Who are you again? "
SCOTT LANG,Still Scott... 
STEVE,"Tony, the Stones exist in the past. We could get them and bring them here. "
NATASHA,We can snap our own fingers.  We can bring everybody back. 
TONY,Or screw it up worse than he already has. 
STEVE,"I don’t believe we would. Tony stares at Steve, a lot of water under the bridge. "
TONY,"Gotta say it.  Sometimes I’ve missed that giddy optimism.  Sadly, all your high hopes won’t help me if there’s no logical, tangible way for me to safely execute said “time heist.”  I believe the most likely outcome would be our collective demise. "
SCOTT LANG,Not if we strictly follow the rules of time travel.  No talking to our past selves.  No betting on sporting events- 
TONY,"Stop, Scott.  Stop.  Are you telling me that your plan to save the universe is more than loosely based on Back to the Future? "
SCOTT LANG,(meaning “yes”) No... 
TONY,"Good.  Because that would be horseshit.  Scientifically speaking, your brother’s picture doesn’t disappear just ‘cause you went to the dance with your mom. That’s not how quantum physics works. "
NATASHA,We have to take a stand. 
TONY,We did stand.  And yet here we are. 
SCOTT LANG,"Look, Stark-  Can I call you Tony? "
TONY,Please don’t- 
SCOTT LANG,Tony- 
TONY,Fine. 
SCOTT LANG,"I get that you’ve got a lot on the line, here.  You’ve got a wife.  A daughter.  But I lost someone very important - a lot of us did - and now we have a chance to save her, and everyone else, and you won’t even- "
TONY,"No, Scott.  I won’t.  Even. Suddenly, MORGAN walks onto the porch. "
MORGAN STARK,Mommy told me to come save you. Tony takes Morgan into his arms and heads inside. 
TONY,Good job.  I’m saved. (to Steve) I wish you were coming here to ask me something else.  I’m honestly happy to see you.  If you want to stay- Steve tries one last time. 
STEVE,"Tony, I get it.  And I’m happy for you.  I am.  But this is a second chance. "
TONY,"Yeah, well, I got my second chance right here.  I can’t roll the dice on it.  The table is set for six. If you don’t talk shop, you’re welcome to stay for lunch. He exits. Steve, Natasha, and Scott walk toward the car. "
NATASHA,He’s scared. 
STEVE,He’s not wrong. 
SCOTT LANG,What are we gonna do?  We need him. You want to stop? 
STEVE,No.  I want to do it right. (beat) We’re going to need a really big brain. 
SCOTT LANG,"Bigger than his? ONLOOKERS crowd a diner window, trying to peek inside. "
SCOTT LANG,I’m confused. 
SMART HULK,These are confusing times. 
SCOTT LANG,"No, that’s not what I’m- "
SMART HULK,"I’m kidding, I get it.  It’s crazy. I wear shirts now! "
SCOTT LANG,But why? 
SMART HULK,"Five years ago, we got our asses kicked, right? --- Smart Hulk eats a stack of pancakes in two bites. "
STEVE,He’s heard. 
SMART HULK,It was worse for me.  Because I lost twice.  First Hulk lost.  Then Banner lost.  Then we all lost. 
NATASHA,"No one blamed you, Bruce. "
SMART HULK,"I did-  I feel like I’m the only one eating.  Here, try some. He holds out a pizza.  They decline.  He shrugs. "
SMART HULK,"Thing is, I kept thinking, it didn’t have to be that way.  That the best of Banner and best of Hulk, if they’d worked together, maybe they could’ve stopped Thanos. "
SCOTT LANG,Okay.  But how did...this happen? 
SMART HULK,"For years I treated the Hulk like a disease, something to get rid of. But when I started treating him like the cure... Smart Hulk MESHES HIS FINGERS together. "
SMART HULK,Eighteen months in the Gamma Lab. I put the brains and the brawn together.  And now look at me. Best of both worlds. TWO KIDS amble up to the booth. 
KID,Mr. Hulk?  Can we get a picture? 
SMART HULK,"100%, little lady. The kid hands a phone to Steve.  SMART HULK makes a duck face as Steve sheepishly snaps the pic, handing the phone back. "
SMART HULK,"(to the fan) Thanks, pal.  Hulk out! "
STEVE,"So, Bruce, about what we said- "
SMART HULK,"The time travel do-over?  I don’t know, that’s kind of outside my field of expertise... Natasha nods at his Smart Hulk-ness, history between them. "
NATASHA,"You pulled this off.  I remember a time that was impossible, too. He considers, then finally relents, pulling out his phone. "
SMART HULK,"I’m supposed to be on Oprah next week, but I guess I could move things around. TONY STARK DOES DISHES.  He rinses with the sprayer.  It goes everywhere.  He wipes down the counter, including... A PICTURE OF PETER PARKER.  He stares. Tony builds HOLO MODELS: Penrose diagrams, wormholes.  He studies a STAR-SHAPED CAPACITOR, intrigued. "
TONY,"Friday, you up? "
FRIDAY,"Yes, sir. "
TONY,"I’ve had a mild inspiration, like to see if it checks out.  I would like to run one last sim before we pack it in for the night.  This time, in the shape of a Mobius Strip, inverted. "
FRIDAY,Processing. The model forms. 
TONY,"All right, give me the eigenvalue of that particle, factoring in spectral decomp.  Run it.  That’ll take a second.  And don’t worry if it doesn’t pan out, I’m just kind of... "
FRIDAY,Model rendered. 
TONY,(in awe) Shit. 
MORGAN STARK,Shit. Tony turns to see HIS DAUGHTER in the doorway. 
TONY,What are you doing up? 
MORGAN STARK,Shit. 
TONY,"First of all, that’s a Mommy word, she coined it. "
MORGAN STARK,Why are you up? 
TONY,I just had something on my mind. 
MORGAN STARK,Was it juice pops? 
TONY,Correct.  Great minds think alike. What kind do you want? Morgan eats A JUICE POP in bed.  Tony watches. 
TONY,You done? (finishing her popsicle) Now you are. 
MORGAN STARK,Tell me a story. 
TONY,"Once upon a time, Maguna went to bed.  The end. "
MORGAN STARK,That was a bad story. He runs his hand over her hair. 
TONY,Love you tons. 
MORGAN STARK,Love you three thousand. 
TONY,"Wow, that’s a lot. Tony turns out the light, exits. PHOTOS crowd a side table: Pepper, Morgan, Tony.  Even one of Find...PEPPER, curled up on the couch reading.  Then... "
TONY,Out like a light.  Don’t know how much she loves you but she loves me three thousand. 
PEPPER POTTS,That’s up there. 
TONY,What’re you reading? 
PEPPER POTTS,A book about composting- 
TONY,I think I solved it. Pepper looks up. 
PEPPER POTTS,Just so we’re both talking about the same thing- 
TONY,Time travel. 
PEPPER POTTS,That’s amazing. 
TONY,Yeah. 
PEPPER POTTS,And terrifying. 
TONY,"To say the least. He sits beside her.  She stares, SHARING IN HIS DILEMMA. "
PEPPER POTTS,We got really lucky- 
TONY,I know- 
PEPPER POTTS,Not everybody did. 
TONY,I can’t help everybody. 
PEPPER POTTS,"Except, it sort of seems like you can. "
TONY,Not if I stopped right here. 
PEPPER POTTS,"Tony, trying to get you to stop is one of the few failures of my life. "
TONY,"I could just lock the lab, put it in a trunk, sink it to the bottom of the lake, and go to bed. "
PEPPER POTTS,But could you rest? 
SCOTT LANG,"You’re sure these modifications are safe? He looks over to...SMART HULK, WEARING READING GLASSES, "
SMART HULK,I reran my calculations three times- 
SCOTT LANG,Because the guy who invented this thing is pretty much a genius- 
SMART HULK,"I have seven PhD’s, an MD, the Hans Bethe Award for Physics, and I’m personal friends with Bill Nye the Science Guy.  We’re good. "
SCOTT LANG,Yeah.  And you look like that on purpose. STEVE and NATASHA enter from outside. 
STEVE,"Breakers are set, emergency generator’s on stand-by. "
SMART HULK,"Good.  If we blow the grid, I don’t want to lose Tiny back in the ‘50’s. "
SCOTT LANG,Excuse me? 
NATASHA,He was kidding. 
SMART HULK,I was kidding. 
NATASHA,"(to Hulk) You were kidding, right? "
SMART HULK,"Honestly, I have no idea.  We’re attempting time travel.  Either it’s all a joke, or none of it is. (loudly to Scott) We’re good!  Helmet on. Scott puts on his helmet, slightly dubious. "
SMART HULK,"Okay.  I’m going to send you back one week, give you an hour to look around, then bring you back in ten seconds.  Make sense? "
SCOTT LANG,Perfectly not confusing. 
STEVE,"Good luck, Scott.  You’ve got this. "
SCOTT LANG,"(inspired) Yes, I do, Captain America.  Yes, I- "
